33,91,1,123,0,,,,,,670,12,6,2018,16,7,40
34,87,1,123,0,,,,,,670,12,6,2018,16,7,41
35,84,1,123,1,,,,,,670,12,6,2018,16,7,42
36,78,1,123,1,,,,,,670,12,6,2018,16,7,43
37,84,1,123,1,,,,,,670,12,6,2018,16,7,44
38,67,1,123,1,,,,,,670,12,6,2018,16,7,45
39,56,1,123,1,,,,,,670,12,6,2018,16,7,46
40,77,1,123,1,,,,,,670,12,6,2018,16,7,47
41,75,1,123,1,,,,,,670,12,6,2018,16,7,48
42,87,1,123,1,,,,,,670,12,6,2018,16,7,49
43,66,1,123,1,,,,,,670,12,6,2018,16,7,50
44,54,1,123,1,,,,,,670,12,6,2018,16,7,51
45,47,1,123,0,,,,,,670,12,6,2018,16,7,52
46,48,1,123,0,,,,,,670,12,6,2018,16,7,53
47,43,1,123,1,,,,,,670,12,6,2018,16,7,55
48,51,1,123,1,,,,,,670,12,6,2018,16,7,56
49,48,1,123,1,,,,,,670,12,6,2018,16,7,57
50,43,1,123,0,,,,,,670,12,6,2018,16,7,58
51,54,1,123,0,,,,,,670,12,6,2018,16,7,59
52,51,1,123,0,,,,,,670,12,6,2018,16,8,0
53,69,1,123,0,,,,,,670,12,6,2018,16,8,1
54,53,1,123,1,,,,,,670,12,6,2018,16,8,2
55,35,1,123,1,,,,,,670,12,6,2018,16,8,3
56,43,1,123,1,,,,,,670,12,6,2018,16,8,4
57,38,1,123,1,,,,,,670,12,6,2018,16,8,5
58,44,1,123,1,,,,,,670,12,6,2018,16,8,6
59,63,1,123,1,,,,,,670,12,6,2018,16,8,7
60,57,1,123,0,,,,,,670,12,6,2018,16,8,8
61,54,1,123,1,,,,,,670,12,6,2018,16,8,9
62,61,1,123,1,,,,,,670,12,6,2018,16,8,10
63,57,1,123,1,,,,,,670,12,6,2018,16,8,11
64,64,1,123,1,,,,,,670,12,6,2018,16,8,12
65,63,1,123,1,,,,,,670,12,6,2018,16,8,13
66,47,1,123,0,,,,,,670,12,6,2018,16,8,14
67,44,1,123,1,,,,,,670,12,6,2018,16,8,15
68,41,1,123,1,,,,,,670,12,6,2018,16,8,16
69,41,1,123,1,,,,,,670,12,6,2018,16,8,17
70,47,1,123,1,,,,,,670,12,6,2018,16,8,18
71,41,1,123,0,,,,,,670,12,6,2018,16,8,19
72,48,1,123,0,,,,,,670,12,6,2018,16,8,21
73,44,1,123,1,,,,,,670,12,6,2018,16,8,22
74,51,1,123,1,,,,,,670,12,6,2018,16,8,23
75,47,1,123,0,,,,,,670,12,6,2018,16,8,24
76,34,1,123,0,,,,,,670,12,6,2018,16,8,25
77,37,1,123,0,,,,,,670,12,6,2018,16,8,26
78,43,1,123,0,,,,,,670,12,6,2018,16,8,27
79,43,1,123,0,,,,,,670,12,6,2018,16,8,28
80,48,1,123,0,,,,,,670,12,6,2018,16,8,29
81,40,1,123,0,,,,,,670,12,6,2018,16,8,30
82,34,1,123,1,,,,,,670,12,6,2018,16,8,31
83,30,1,123,0,,,,,,670,12,6,2018,16,8,32
84,38,1,123,0,,,,,,670,12,6,2018,16,8,33
85,64,2,123,0,,,,,,670,12,6,2018,16,8,34
86,75,2,123,0,,,,,,670,12,6,2018,16,8,35
87,77,2,123,0,,,,,,670,12,6,2018,16,8,36
88,63,2,123,0,,,,,,670,12,6,2018,16,8,38
89,67,2,123,0,,,,,,670,12,6,2018,16,8,39
90,57,2,123,0,,,,,,670,12,6,2018,16,8,40
91,60,2,123,0,,,,,,670,12,6,2018,16,8,41
92,54,2,123,0,,,,,,670,12,6,2018,16,8,42
93,47,2,123,0,,,,,,670,12,6,2018,16,8,43
94,56,2,123,0,,,,,,670,12,6,2018,16,8,44
95,56,2,123,0,,,,,,670,12,6,2018,16,8,45
96,74,2,123,0,,,,,,670,12,6,2018,16,8,46
97,80,2,123,0,,,,,,670,12,6,2018,16,8,47
98,78,2,123,0,,,,,,670,12,6,2018,16,8,48
99,54,2,123,1,,,,,,670,12,6,2018,16,8,49
100,48,2,123,0,,,,,,670,12,6,2018,16,8,50
101,48,2,123,0,,,,,,670,12,6,2018,16,8,51
102,50,2,123,0,,,,,,670,12,6,2018,16,8,52
103,44,2,123,1,,,,,,670,12,6,2018,16,8,53
104,51,2,123,1,,,,,,670,12,6,2018,16,8,54
105,48,2,123,0,,,,,,670,12,6,2018,16,8,55
106,47,2,123,1,,,,,,670,12,6,2018,16,8,56
107,48,2,123,1,,,,,,670,12,6,2018,16,8,57
108,44,2,123,0,,,,,,670,12,6,2018,16,8,59
109,41,2,123,0,,,,,,670,12,6,2018,16,9,0
110,50,2,123,0,,,,,,670,12,6,2018,16,9,1
111,60,2,123,0,,,,,,670,12,6,2018,16,9,2
112,64,2,123,0,,,,,,670,12,6,2018,16,9,3
113,64,2,123,0,134,123,645,0.19069766998291016,6,670,12,6,2018,16,9,4
114,50,2,123,0,,,,,,670,12,6,2018,16,9,5
115,47,2,132,1,,,,,,670,12,6,2018,16,9,6
116,47,3,132,1,,,,,,670,12,6,2018,16,9,7
117,61,3,132,1,,,,,,670,12,6,2018,16,9,8
118,38,3,132,0,,,,,,670,12,6,2018,16,9,9
119,38,3,132,0,,,,,,670,12,6,2018,16,9,10
120,24,3,132,1,,,,,,670,12,6,2018,16,9,11
121,20,3,132,1,,,,,,670,12,6,2018,16,9,13
122,34,3,132,1,,,,,,670,12,6,2018,16,9,14
123,35,3,132,1,,,,,,670,12,6,2018,16,9,15
124,57,3,132,1,,,,,,670,12,6,2018,16,9,16
125,44,3,132,0,,,,,,670,12,6,2018,16,9,17
126,40,3,132,1,,,,,,670,12,6,2018,16,9,18
127,27,3,132,0,,,,,,670,12,6,2018,16,9,19
128,21,3,132,0,,,,,,670,12,6,2018,16,9,20
129,38,3,132,0,,,,,,670,12,6,2018,16,9,21
130,44,3,132,0,,,,,,670,12,6,2018,16,9,22
131,38,3,132,1,,,,,,670,12,6,2018,16,9,23
132,41,3,132,1,,,,,,670,12,6,2018,16,9,24
133,35,3,132,1,,,,,,670,12,6,2018,16,9,25
134,26,3,132,0,,,,,,670,12,6,2018,16,9,26
135,41,3,132,0,,,,,,670,12,6,2018,16,9,27
136,48,3,132,0,,,,,,670,12,6,2018,16,9,28
137,50,3,132,0,,,,,,670,12,6,2018,16,9,29
138,74,3,132,0,,,,,,670,12,6,2018,16,9,30
139,74,3,132,0,,,,,,670,12,6,2018,16,9,31
140,70,3,132,1,,,,,,670,12,6,2018,16,9,32
141,69,3,132,0,,,,,,670,12,6,2018,16,9,33
142,54,3,132,0,,,,,,670,12,6,2018,16,9,35
143,63,3,132,0,,,,,,670,12,6,2018,16,9,36
144,64,3,132,0,,,,,,670,12,6,2018,16,9,37
145,53,3,132,1,,,,,,670,12,6,2018,16,9,38
146,54,3,132,1,,,,,,670,12,6,2018,16,9,39
147,48,3,132,1,,,,,,670,12,6,2018,16,9,40
148,40,3,132,0,,,,,,670,12,6,2018,16,9,41
149,61,3,132,0,,,,,,670,12,6,2018,16,9,42
150,47,3,132,1,,,,,,670,12,6,2018,16,9,43
151,50,3,132,1,,,,,,670,12,6,2018,16,9,44
152,44,3,132,0,,,,,,670,12,6,2018,16,9,45
153,40,3,132,1,,,,,,670,12,6,2018,16,9,46
154,48,3,132,1,,,,,,670,12,6,2018,16,9,47
155,40,3,132,1,,,,,,670,12,6,2018,16,9,48
156,43,3,132,1,,,,,,670,12,6,2018,16,9,49
157,50,3,132,1,,,,,,670,12,6,2018,16,9,50
158,47,3,132,1,,,,,,670,12,6,2018,16,9,51
159,48,3,132,1,,,,,,670,12,6,2018,16,9,52
160,54,3,132,1,,,,,,670,12,6,2018,16,9,53
161,66,3,132,1,,,,,,670,12,6,2018,16,9,54
162,63,3,132,0,,,,,,670,12,6,2018,16,9,55
163,66,3,132,0,,,,,,670,12,6,2018,16,9,57
164,60,3,132,0,,,,,,670,12,6,2018,16,9,58
165,51,3,132,0,,,,,,670,12,6,2018,16,9,59
166,54,3,132,0,,,,,,670,12,6,2018,16,10,0
167,43,3,132,0,,,,,,670,12,6,2018,16,10,1
168,50,3,132,0,,,,,,670,12,6,2018,16,10,2
169,37,3,132,1,,,,,,670,12,6,2018,16,10,3
170,47,3,132,1,,,,,,670,12,6,2018,16,10,4
171,35,3,132,1,,,,,,670,12,6,2018,16,10,5
172,35,3,132,1,,,,,,670,12,6,2018,16,10,6
173,50,3,132,1,,,,,,670,12,6,2018,16,10,7
174,43,3,132,1,,,,,,670,12,6,2018,16,10,8
175,54,3,132,1,,,,,,670,12,6,2018,16,10,9
176,51,3,132,0,,,,,,670,12,6,2018,16,10,10
177,40,3,132,0,,,,,,670,12,6,2018,16,10,11
178,53,3,132,0,,,,,,670,12,6,2018,16,10,12
179,53,3,132,0,,,,,,670,12,6,2018,16,10,13
180,44,3,132,0,,,,,,670,12,6,2018,16,10,14
181,74,3,132,0,,,,,,670,12,6,2018,16,10,15
182,61,3,132,0,,,,,,670,12,6,2018,16,10,16
183,57,3,132,1,,,,,,670,12,6,2018,16,10,17
184,69,3,132,1,,,,,,670,12,6,2018,16,10,18
185,53,3,132,1,,,,,,670,12,6,2018,16,10,19
186,57,3,132,1,,,,,,670,12,6,2018,16,10,21
187,53,3,132,0,,,,,,670,12,6,2018,16,10,22
188,47,3,132,0,,,,,,670,12,6,2018,16,10,23
189,35,3,132,1,,,,,,670,12,6,2018,16,10,24
190,43,3,132,1,,,,,,670,12,6,2018,16,10,25
191,47,3,132,1,,,,,,670,12,6,2018,16,10,26
192,56,3,132,1,,,,,,670,12,6,2018,16,10,27
193,44,3,132,0,,,,,,670,12,6,2018,16,10,28
194,17,3,132,1,,,,,,670,12,6,2018,16,10,29
195,29,3,132,1,,,,,,670,12,6,2018,16,10,30
196,24,3,132,0,,,,,,670,12,6,2018,16,10,31
197,27,3,132,0,,,,,,670,12,6,2018,16,10,32
198,44,3,132,0,,,,,,670,12,6,2018,16,10,33
199,54,3,132,0,,,,,,670,12,6,2018,16,10,34
200,60,3,132,0,,,,,,670,12,6,2018,16,10,35
201,54,3,132,0,,,,,,670,12,6,2018,16,10,36
202,61,3,132,0,,,,,,670,12,6,2018,16,10,37
203,51,3,132,0,,,,,,670,12,6,2018,16,10,38
204,34,3,132,1,,,,,,670,12,6,2018,16,10,39
205,43,3,132,1,,,,,,670,12,6,2018,16,10,40
206,21,3,132,0,,,,,,670,12,6,2018,16,10,41
207,26,3,132,0,,,,,,670,12,6,2018,16,10,42
208,48,3,132,0,,,,,,670,12,6,2018,16,10,43
209,29,3,132,0,,,,,,670,12,6,2018,16,10,44
210,38,3,132,0,,,,,,670,12,6,2018,16,10,45
211,38,3,132,0,,,,,,670,12,6,2018,16,10,47
212,34,3,132,1,,,,,,670,12,6,2018,16,10,48
213,51,3,132,1,,,,,,670,12,6,2018,16,10,49
214,54,3,132,1,,,,,,670,12,6,2018,16,10,50
215,43,3,132,1,,,,,,670,12,6,2018,16,10,51
216,40,3,132,0,,,,,,670,12,6,2018,16,10,52
217,41,3,132,0,,,,,,670,12,6,2018,16,10,53
218,40,3,132,1,,,,,,670,12,6,2018,16,10,54
219,51,3,132,1,,,,,,670,12,6,2018,16,10,55
220,48,3,132,0,,,,,,670,12,6,2018,16,10,56
221,61,3,132,0,,,,,,670,12,6,2018,16,10,57
222,54,3,132,1,,,,,,670,12,6,2018,16,10,58
223,50,3,132,0,,,,,,670,12,6,2018,16,10,59
224,48,3,132,0,,,,,,670,12,6,2018,16,11,0
225,43,3,132,1,90,1371,1487,0.9219905734062195,32,670,12,6,2018,16,11,1
226,54,3,231,1,,,,,,670,12,6,2018,16,11,2
227,57,4,231,1,,,,,,670,12,6,2018,16,11,3
228,64,4,231,1,,,,,,670,12,6,2018,16,11,4
229,67,4,231,1,,,,,,670,12,6,2018,16,11,5
230,69,4,231,1,,,,,,670,12,6,2018,16,11,6
231,70,4,231,1,,,,,,670,12,6,2018,16,11,7
232,50,4,231,1,,,,,,670,12,6,2018,16,11,9
233,30,4,231,0,,,,,,670,12,6,2018,16,11,10
234,21,4,231,0,,,,,,670,12,6,2018,16,11,11
235,30,4,231,0,,,,,,670,12,6,2018,16,11,12
236,35,4,231,0,,,,,,670,12,6,2018,16,11,13
237,48,4,231,0,,,,,,670,12,6,2018,16,11,14
238,53,4,231,0,,,,,,670,12,6,2018,16,11,15
239,38,4,231,0,,,,,,670,12,6,2018,16,11,16
240,34,4,231,0,,,,,,670,12,6,2018,16,11,17
241,40,4,231,0,,,,,,670,12,6,2018,16,11,18
242,37,4,231,1,,,,,,670,12,6,2018,16,11,19
243,48,4,231,1,,,,,,670,12,6,2018,16,11,20
244,66,4,231,1,,,,,,670,12,6,2018,16,11,21
245,63,4,231,0,,,,,,670,12,6,2018,16,11,22
246,80,4,231,0,,,,,,670,12,6,2018,16,11,23
247,74,4,231,0,,,,,,670,12,6,2018,16,11,24
248,61,4,231,1,,,,,,670,12,6,2018,16,11,25
249,61,4,231,1,,,,,,670,12,6,2018,16,11,26
250,56,4,231,0,,,,,,670,12,6,2018,16,11,27
251,53,4,231,0,,,,,,670,12,6,2018,16,11,28
252,67,4,231,0,,,,,,670,12,6,2018,16,11,29
253,67,4,231,0,,,,,,670,12,6,2018,16,11,30
254,67,4,231,0,,,,,,670,12,6,2018,16,11,32
255,66,4,231,1,,,,,,670,12,6,2018,16,11,33
256,70,4,231,1,,,,,,670,12,6,2018,16,11,34
257,64,4,231,0,,,,,,670,12,6,2018,16,11,35
258,78,4,231,0,,,,,,670,12,6,2018,16,11,36
259,67,4,231,0,,,,,,670,12,6,2018,16,11,37
260,57,4,231,1,,,,,,670,12,6,2018,16,11,38
261,57,4,231,1,,,,,,670,12,6,2018,16,11,39
262,53,4,231,0,,,,,,670,12,6,2018,16,11,40
263,41,4,231,0,,,,,,670,12,6,2018,16,11,41
264,47,4,231,0,102,391,583,0.6706689596176147,10,670,12,6,2018,16,11,42
265,41,4,213,1,,,,,,670,12,6,2018,16,11,43
266,38,5,213,1,,,,,,670,12,6,2018,16,11,44
267,50,5,213,1,,,,,,670,12,6,2018,16,11,45
268,53,5,213,1,,,,,,670,12,6,2018,16,11,46
269,54,5,213,1,,,,,,670,12,6,2018,16,11,47
270,57,5,213,1,,,,,,670,12,6,2018,16,11,48
271,66,5,213,1,,,,,,670,12,6,2018,16,11,49
272,50,5,213,0,,,,,,670,12,6,2018,16,11,50
273,47,5,213,0,,,,,,670,12,6,2018,16,11,51
274,40,5,213,0,,,,,,670,12,6,2018,16,11,52
275,50,5,213,0,,,,,,670,12,6,2018,16,11,53
276,43,5,213,1,,,,,,670,12,6,2018,16,11,55
277,66,5,213,1,,,,,,670,12,6,2018,16,11,56
278,64,5,213,1,,,,,,670,12,6,2018,16,11,57
279,57,5,213,0,,,,,,670,12,6,2018,16,11,58
280,43,5,213,1,,,,,,670,12,6,2018,16,11,59
281,30,5,213,0,,,,,,670,12,6,2018,16,12,0
282,20,5,213,0,,,,,,670,12,6,2018,16,12,1
283,34,5,213,0,,,,,,670,12,6,2018,16,12,2
284,48,5,213,0,,,,,,670,12,6,2018,16,12,3
285,48,5,213,0,,,,,,670,12,6,2018,16,12,4
286,77,5,213,0,,,,,,670,12,6,2018,16,12,5
287,69,5,213,0,85,260,318,0.8176100850105286,7,670,12,6,2018,16,12,6
288,69,5,213,0,,,,,,670,12,6,2018,16,12,7
289,70,6,312,0,,,,,,670,12,6,2018,16,12,8
290,56,6,312,1,,,,,,670,12,6,2018,16,12,9
291,54,6,312,0,,,,,,670,12,6,2018,16,12,10
292,57,6,312,0,,,,,,670,12,6,2018,16,12,11
293,74,6,312,0,,,,,,670,12,6,2018,16,12,12
294,66,6,312,0,,,,,,670,12,6,2018,16,12,14
295,78,6,312,0,,,,,,670,12,6,2018,16,12,15
296,63,6,312,1,,,,,,670,12,6,2018,16,12,16
297,57,6,312,1,,,,,,670,12,6,2018,16,12,17
298,56,6,312,0,,,,,,670,12,6,2018,16,12,18
299,56,6,312,0,,,,,,670,12,6,2018,16,12,19
300,74,6,312,0,,,,,,670,12,6,2018,16,12,20
301,63,6,312,0,,,,,,670,12,6,2018,16,12,21
302,63,6,312,0,,,,,,670,12,6,2018,16,12,22
303,53,6,312,1,,,,,,670,12,6,2018,16,12,23
304,50,6,312,1,,,,,,670,12,6,2018,16,12,24
305,56,6,312,1,,,,,,670,12,6,2018,16,12,25
306,67,6,312,1,,,,,,670,12,6,2018,16,12,26
307,66,6,312,1,,,,,,670,12,6,2018,16,12,27
308,69,6,312,1,,,,,,670,12,6,2018,16,12,28
309,67,6,312,0,,,,,,670,12,6,2018,16,12,29
310,56,6,312,1,,,,,,670,12,6,2018,16,12,30
311,63,6,312,1,,,,,,670,12,6,2018,16,12,31
312,78,6,312,1,,,,,,670,12,6,2018,16,12,32
313,88,6,312,1,,,,,,670,12,6,2018,16,12,33
314,80,6,312,0,,,,,,670,12,6,2018,16,12,34
315,67,6,312,0,,,,,,670,12,6,2018,16,12,35
316,60,6,312,1,,,,,,670,12,6,2018,16,12,36
317,47,6,312,0,,,,,,670,12,6,2018,16,12,37
318,48,6,312,0,,,,,,670,12,6,2018,16,12,38
319,48,6,312,0,,,,,,670,12,6,2018,16,12,40
320,51,6,312,0,,,,,,670,12,6,2018,16,12,41
321,63,6,312,0,,,,,,670,12,6,2018,16,12,42
322,74,6,312,0,,,,,,670,12,6,2018,16,12,43
323,51,6,312,0,,,,,,670,12,6,2018,16,12,44
324,40,6,312,0,,,,,,670,12,6,2018,16,12,45
325,21,6,312,1,,,,,,670,12,6,2018,16,12,46
326,21,6,312,1,,,,,,670,12,6,2018,16,12,47
327,43,6,312,1,,,,,,670,12,6,2018,16,12,48
328,53,6,312,1,,,,,,670,12,6,2018,16,12,49
329,69,6,312,1,,,,,,670,12,6,2018,16,12,50
330,67,6,312,1,,,,,,670,12,6,2018,16,12,51
331,74,6,312,1,,,,,,670,12,6,2018,16,12,52
332,80,6,312,1,,,,,,670,12,6,2018,16,12,53
333,75,6,312,1,,,,,,670,12,6,2018,16,12,54
334,75,6,312,1,,,,,,670,12,6,2018,16,12,55
335,69,6,312,0,,,,,,670,12,6,2018,16,12,56
336,64,6,312,0,,,,,,670,12,6,2018,16,12,57
337,54,6,312,0,,,,,,670,12,6,2018,16,12,58
338,60,6,312,0,,,,,,670,12,6,2018,16,12,59
339,69,6,312,0,,,,,,670,12,6,2018,16,13,0
340,77,6,312,0,,,,,,670,12,6,2018,16,13,1
341,88,6,312,0,,,,,,670,12,6,2018,16,13,2
342,75,6,312,1,,,,,,670,12,6,2018,16,13,3
343,64,6,312,1,,,,,,670,12,6,2018,16,13,4
344,50,6,312,0,,,,,,670,12,6,2018,16,13,6
345,44,6,312,0,,,,,,670,12,6,2018,16,13,7
346,48,6,312,0,,,,,,670,12,6,2018,16,13,8
347,51,6,312,0,,,,,,670,12,6,2018,16,13,9
348,60,6,312,0,,,,,,670,12,6,2018,16,13,10
349,64,6,312,0,,,,,,670,12,6,2018,16,13,11
350,66,6,312,0,,,,,,670,12,6,2018,16,13,12
351,57,6,312,0,,,,,,670,12,6,2018,16,13,13
352,61,6,312,1,,,,,,670,12,6,2018,16,13,14
353,48,6,312,1,,,,,,670,12,6,2018,16,13,15
354,30,6,312,0,,,,,,670,12,6,2018,16,13,16
355,34,6,312,0,,,,,,670,12,6,2018,16,13,17
356,21,6,312,1,,,,,,670,12,6,2018,16,13,18
357,27,6,312,1,,,,,,670,12,6,2018,16,13,19
358,48,6,312,1,,,,,,670,12,6,2018,16,13,20
359,61,6,312,1,,,,,,670,12,6,2018,16,13,21
360,69,6,312,1,,,,,,670,12,6,2018,16,13,22
361,87,6,312,1,,,,,,670,12,6,2018,16,13,23
362,88,6,312,1,,,,,,670,12,6,2018,16,13,25
363,78,6,312,0,,,,,,670,12,6,2018,16,13,26
364,66,6,312,0,,,,,,670,12,6,2018,16,13,27
365,61,6,312,1,,,,,,670,12,6,2018,16,13,28
366,43,6,312,0,,,,,,670,12,6,2018,16,13,29
367,40,6,312,0,,,,,,670,12,6,2018,16,13,30
368,50,6,312,0,,,,,,670,12,6,2018,16,13,31
369,51,6,312,0,,,,,,670,12,6,2018,16,13,32
370,69,6,312,0,,,,,,670,12,6,2018,16,13,33
371,80,6,312,0,,,,,,670,12,6,2018,16,13,34
372,78,6,312,1,,,,,,670,12,6,2018,16,13,35
373,77,6,312,0,,,,,,670,12,6,2018,16,13,36
374,69,6,312,1,,,,,,670,12,6,2018,16,13,37
375,64,6,312,0,,,,,,670,12,6,2018,16,13,38
376,69,6,312,0,,,,,,670,12,6,2018,16,13,39
377,67,6,312,1,,,,,,670,12,6,2018,16,13,40
378,69,6,312,1,94,1090,1234,0.8833063244819641,25,670,12,6,2018,16,13,41
379,75,6,213,1,,,,,,670,12,6,2018,16,13,42
380,54,7,213,0,,,,,,670,12,6,2018,16,13,43
381,56,7,213,0,,,,,,670,12,6,2018,16,13,45
382,50,7,213,0,,,,,,670,12,6,2018,16,13,46
383,50,7,213,0,,,,,,670,12,6,2018,16,13,47
384,56,7,213,0,,,,,,670,12,6,2018,16,13,48
385,60,7,213,0,,,,,,670,12,6,2018,16,13,49
386,64,7,213,0,,,,,,670,12,6,2018,16,13,50
387,56,7,213,1,,,,,,670,12,6,2018,16,13,51
388,63,7,213,1,,,,,,670,12,6,2018,16,13,52
389,61,7,213,0,,,,,,670,12,6,2018,16,13,53
390,54,7,213,0,,,,,,670,12,6,2018,16,13,54
391,64,7,213,0,,,,,,670,12,6,2018,16,13,55
392,64,7,213,0,,,,,,670,12,6,2018,16,13,56
393,64,7,213,0,,,,,,670,12,6,2018,16,13,57
394,57,7,213,0,,,,,,670,12,6,2018,16,13,58
395,61,7,213,0,,,,,,670,12,6,2018,16,13,59
396,57,7,213,1,,,,,,670,12,6,2018,16,14,0
397,57,7,213,1,,,,,,670,12,6,2018,16,14,1
398,57,7,213,1,,,,,,670,12,6,2018,16,14,2
399,50,7,213,0,,,,,,670,12,6,2018,16,14,3
400,60,7,213,0,,,,,,670,12,6,2018,16,14,4
401,63,7,213,0,,,,,,670,12,6,2018,16,14,5
402,63,7,213,0,,,,,,670,12,6,2018,16,14,6
403,66,7,213,0,,,,,,670,12,6,2018,16,14,7
404,60,7,213,1,,,,,,670,12,6,2018,16,14,8
405,64,7,213,1,,,,,,670,12,6,2018,16,14,10
406,51,7,213,1,,,,,,670,12,6,2018,16,14,11
407,54,7,213,1,,,,,,670,12,6,2018,16,14,12
408,47,7,213,1,,,,,,670,12,6,2018,16,14,13
409,37,7,213,1,,,,,,670,12,6,2018,16,14,14
410,54,7,213,1,,,,,,670,12,6,2018,16,14,15
411,64,7,213,1,,,,,,670,12,6,2018,16,14,16
412,66,7,213,1,,,,,,670,12,6,2018,16,14,17
413,60,7,213,1,,,,,,670,12,6,2018,16,14,18
414,53,7,213,0,,,,,,670,12,6,2018,16,14,19
415,40,7,213,1,,,,,,670,12,6,2018,16,14,20
416,53,7,213,1,,,,,,670,12,6,2018,16,14,21
417,54,7,213,1,,,,,,670,12,6,2018,16,14,22
418,51,7,213,0,,,,,,670,12,6,2018,16,14,23
419,69,7,213,0,130,449,575,0.7808695435523987,8,670,12,6,2018,16,14,24
420,67,7,312,1,,,,,,670,12,6,2018,16,14,25
421,74,8,312,1,,,,,,670,12,6,2018,16,14,26
422,60,8,312,1,,,,,,670,12,6,2018,16,14,27
423,66,8,312,1,,,,,,670,12,6,2018,16,14,28
424,63,8,312,0,,,,,,670,12,6,2018,16,14,30
425,67,8,312,0,,,,,,670,12,6,2018,16,14,31
426,80,8,312,0,,,,,,670,12,6,2018,16,14,32
427,77,8,312,1,,,,,,670,12,6,2018,16,14,33
428,75,8,312,1,,,,,,670,12,6,2018,16,14,34
429,74,8,312,0,,,,,,670,12,6,2018,16,14,35
430,77,8,312,0,,,,,,670,12,6,2018,16,14,36
431,67,8,312,1,,,,,,670,12,6,2018,16,14,37
432,54,8,312,1,,,,,,670,12,6,2018,16,14,38
433,53,8,312,0,,,,,,670,12,6,2018,16,14,39
434,69,8,312,0,,,,,,670,12,6,2018,16,14,40
435,53,8,312,0,,,,,,670,12,6,2018,16,14,41
436,54,8,312,0,,,,,,670,12,6,2018,16,14,42
437,57,8,312,0,,,,,,670,12,6,2018,16,14,43
438,56,8,312,1,,,,,,670,12,6,2018,16,14,44
439,63,8,312,1,,,,,,670,12,6,2018,16,14,45
440,70,8,312,1,,,,,,670,12,6,2018,16,14,46
441,67,8,312,1,,,,,,670,12,6,2018,16,14,47
442,64,8,312,1,,,,,,670,12,6,2018,16,14,48
443,84,8,312,1,,,,,,670,12,6,2018,16,14,49
444,81,8,312,1,,,,,,670,12,6,2018,16,14,50
445,81,8,312,1,,,,,,670,12,6,2018,16,14,51
446,81,8,312,1,,,,,,670,12,6,2018,16,14,52
447,74,8,312,1,,,,,,670,12,6,2018,16,14,53
448,75,8,312,1,,,,,,670,12,6,2018,16,14,54
449,83,8,312,1,,,,,,670,12,6,2018,16,14,56
450,84,8,312,1,,,,,,670,12,6,2018,16,14,57
451,87,8,312,1,,,,,,670,12,6,2018,16,14,58
452,87,8,312,1,,,,,,670,12,6,2018,16,14,59
453,84,8,312,0,,,,,,670,12,6,2018,16,15,0
454,88,8,312,0,,,,,,670,12,6,2018,16,15,1
455,81,8,312,1,,,,,,670,12,6,2018,16,15,2
456,77,8,312,1,,,,,,670,12,6,2018,16,15,3
457,77,8,312,1,,,,,,670,12,6,2018,16,15,4
458,70,8,312,1,,,,,,670,12,6,2018,16,15,5
459,84,8,312,1,,,,,,670,12,6,2018,16,15,6
460,87,8,312,1,,,,,,670,12,6,2018,16,15,7
461,83,8,312,1,,,,,,670,12,6,2018,16,15,8
462,81,8,312,0,,,,,,670,12,6,2018,16,15,9
