0,0,0,sym,0,111,450,198,2.2727272510528564,6,0,0,0,0,0,0,0
1,44,1,132,1,0,0,0,0,,630,12,6,2018,12,24,9
2,21,1,132,1,,,,,,630,12,6,2018,12,24,13
3,23,1,132,1,,,,,,630,12,6,2018,12,24,14
4,24,1,132,1,,,,,,630,12,6,2018,12,24,15
5,24,1,132,1,,,,,,630,12,6,2018,12,24,16
6,35,1,132,1,,,,,,630,12,6,2018,12,24,18
7,43,1,132,1,,,,,,630,12,6,2018,12,24,19
8,57,1,132,1,,,,,,630,12,6,2018,12,24,20
9,51,1,132,1,,,,,,630,12,6,2018,12,24,21
10,54,1,132,1,,,,,,630,12,6,2018,12,24,22
11,56,1,132,1,,,,,,630,12,6,2018,12,24,23
12,35,1,132,1,,,,,,630,12,6,2018,12,24,24
13,35,1,132,1,,,,,,630,12,6,2018,12,24,25
14,27,1,132,1,,,,,,630,12,6,2018,12,24,26
15,13,1,132,0,,,,,,630,12,6,2018,12,24,27
16,29,1,132,0,,,,,,630,12,6,2018,12,24,28
17,56,1,132,0,,,,,,630,12,6,2018,12,24,29
18,66,1,132,0,,,,,,630,12,6,2018,12,24,30
19,56,1,132,1,,,,,,630,12,6,2018,12,24,31
20,60,1,132,1,,,,,,630,12,6,2018,12,24,32
21,74,1,132,1,,,,,,630,12,6,2018,12,24,33
22,77,1,132,1,,,,,,630,12,6,2018,12,24,34
23,74,1,132,0,,,,,,630,12,6,2018,12,24,35
24,66,1,132,0,,,,,,630,12,6,2018,12,24,36
25,54,1,132,1,,,,,,630,12,6,2018,12,24,37
26,47,1,132,1,,,,,,630,12,6,2018,12,24,38
27,54,1,132,1,,,,,,630,12,6,2018,12,24,39
28,41,1,132,0,,,,,,630,12,6,2018,12,24,40
29,41,1,132,0,,,,,,630,12,6,2018,12,24,41
30,23,1,132,0,,,,,,630,12,6,2018,12,24,42
31,17,1,132,0,,,,,,630,12,6,2018,12,24,44
32,26,1,132,0,,,,,,630,12,6,2018,12,24,45
33,30,1,132,0,,,,,,630,12,6,2018,12,24,46
34,44,1,132,0,,,,,,630,12,6,2018,12,24,47
35,53,1,132,0,,,,,,630,12,6,2018,12,24,48
36,41,1,132,0,,,,,,630,12,6,2018,12,24,49
37,30,1,132,0,,,,,,630,12,6,2018,12,24,50
38,26,1,132,1,,,,,,630,12,6,2018,12,24,51
39,23,1,132,0,,,,,,630,12,6,2018,12,24,52
40,35,1,132,0,,,,,,630,12,6,2018,12,24,53
41,61,1,132,0,,,,,,630,12,6,2018,12,24,54
42,66,1,132,0,,,,,,630,12,6,2018,12,24,55
43,63,1,132,1,,,,,,630,12,6,2018,12,24,56
44,54,1,132,1,,,,,,630,12,6,2018,12,24,57
45,48,1,132,0,,,,,,630,12,6,2018,12,24,58
46,38,1,132,0,,,,,,630,12,6,2018,12,24,59
47,38,1,132,0,,,,,,630,12,6,2018,12,25,0
48,34,1,132,0,,,,,,630,12,6,2018,12,25,1
49,24,1,132,1,,,,,,630,12,6,2018,12,25,2
50,30,1,132,1,,,,,,630,12,6,2018,12,25,3
51,29,1,132,1,,,,,,630,12,6,2018,12,25,4
52,37,1,132,1,,,,,,630,12,6,2018,12,25,5
53,24,1,132,0,,,,,,630,12,6,2018,12,25,6
54,35,1,132,0,,,,,,630,12,6,2018,12,25,7
55,44,1,132,0,,,,,,630,12,6,2018,12,25,8
56,50,1,132,0,,,,,,630,12,6,2018,12,25,10
57,77,1,132,0,,,,,,630,12,6,2018,12,25,11
58,66,1,132,0,,,,,,630,12,6,2018,12,25,12
59,67,1,132,0,,,,,,630,12,6,2018,12,25,13
60,77,1,132,0,,,,,,630,12,6,2018,12,25,14
61,54,1,132,1,,,,,,630,12,6,2018,12,25,15
62,53,1,132,0,,,,,,630,12,6,2018,12,25,16
63,54,1,132,0,,,,,,630,12,6,2018,12,25,17
64,61,1,132,1,,,,,,630,12,6,2018,12,25,18
65,63,1,132,1,,,,,,630,12,6,2018,12,25,19
66,50,1,132,0,,,,,,630,12,6,2018,12,25,20
67,37,1,132,0,,,,,,630,12,6,2018,12,25,21
68,16,1,132,0,,,,,,630,12,6,2018,12,25,22
69,21,1,132,0,,,,,,630,12,6,2018,12,25,23
70,24,1,132,0,,,,,,630,12,6,2018,12,25,24
71,37,1,132,0,,,,,,630,12,6,2018,12,25,25
72,61,1,132,0,,,,,,630,12,6,2018,12,25,26
73,57,1,132,1,,,,,,630,12,6,2018,12,25,27
74,75,1,132,1,,,,,,630,12,6,2018,12,25,28
75,69,1,132,0,,,,,,630,12,6,2018,12,25,29
76,78,1,132,0,,,,,,630,12,6,2018,12,25,30
77,94,1,132,0,,,,,,630,12,6,2018,12,25,31
78,77,1,132,0,,,,,,630,12,6,2018,12,25,32
79,83,1,132,0,,,,,,630,12,6,2018,12,25,33
80,69,1,132,0,,,,,,630,12,6,2018,12,25,34
81,41,1,132,1,,,,,,630,12,6,2018,12,25,36
82,47,1,132,1,,,,,,630,12,6,2018,12,25,37
83,48,1,132,1,103,911,1241,0.7340854406356812,21,630,12,6,2018,12,25,38
84,44,1,132,0,,,,,,630,12,6,2018,12,25,39
85,51,2,123,1,,,,,,630,12,6,2018,12,25,40
86,50,2,123,0,,,,,,630,12,6,2018,12,25,41
87,48,2,123,1,,,,,,630,12,6,2018,12,25,42
88,29,2,123,0,,,,,,630,12,6,2018,12,25,43
89,35,2,123,0,,,,,,630,12,6,2018,12,25,44
90,30,2,123,1,,,,,,630,12,6,2018,12,25,45
91,27,2,123,1,,,,,,630,12,6,2018,12,25,46
92,23,2,123,1,,,,,,630,12,6,2018,12,25,47
93,13,2,123,0,,,,,,630,12,6,2018,12,25,48
94,1,2,123,1,,,,,,630,12,6,2018,12,25,49
95,14,2,123,1,,,,,,630,12,6,2018,12,25,50
96,40,2,123,1,,,,,,630,12,6,2018,12,25,51
97,47,2,123,1,,,,,,630,12,6,2018,12,25,52
98,50,2,123,1,,,,,,630,12,6,2018,12,25,53
99,43,2,123,1,,,,,,630,12,6,2018,12,25,54
100,20,2,123,0,,,,,,630,12,6,2018,12,25,55
101,23,2,123,0,,,,,,630,12,6,2018,12,25,57
